split,category,initials,text,source,approved,priority,note
train,environment,ㅂㄹㅈㄴㅊㅈ,별로 좋나 찾자,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,별로 좋나 찾죠,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,별로 좋나 치자,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,별로 좋냐 찾자,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,별로 좋냐 찾죠,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,별로 좋냐 치자,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,불러 주나 찾자,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,불러 주나 찾죠,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,불러 주나 치자,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,브라질 낮춰 줘,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,브라질 내쳐 줘,teacher_generator,0,review,
train,environment,ㅂㄹㅈㄴㅊㅈ,브라질 놓쳐 줘,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오나 뭐든 다 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오냐 뭐든 다 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오네 뭐든 다 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오니 뭐든 다 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오나 뭐 다들 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오냐 뭐 다들 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오네 뭐 다들 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비 오니 뭐 다들 해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,병원 너무 답답해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,비용 나만 대답해,teacher_generator,0,review,
dev,environment,ㅂㅇㄴㅁㄷㄷㅎ,밥은 나만 대답해,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,밥 좀 가져,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,빚 좀 갚자,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,바지 가져,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,바지 고정,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,바지 건조,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,부장 과장,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,부자 기준,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,부자 공주,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,비자 거절,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,비자 규정,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,보조 교재,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,범죄 구조,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,방지 규정,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,복지 공제,teacher_generator,0,review,
train,food_drink,ㅂㅈㄱㅈ,보자고 좀,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 안 줘,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 왜 줘,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 왜죠,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 없죠,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 있죠,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 알죠,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대는 오죠,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빨대 놓아줘,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,빼다 놓아줘,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,뺏다 놓아줘,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,뽑다 놓아줘,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,뿔도 나왔죠,teacher_generator,0,review,
train,food_drink,ㅃㄷㄴㅇㅈ,뿔도 나 있죠,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,사과를 주자,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,사과를 주지,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,사과를 주죠,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,사과를 직접,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,사거리 직진,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,사거리 정지,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,시골로 직진,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,시골로 전진,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,신고를 접자,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,신규로 저장,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,신규로 제작,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,신규로 지정,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,신규로 조정,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,수기로 저장,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,수기로 지정,teacher_generator,0,review,
dev,food_drink,ㅅㄱㄹㅈㅈ,수기로 조정,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,시간 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,사건 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,사기 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,시각 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,시급 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,소견 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,소감 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,생각 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,시골 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,사골 설명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,사건 소명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,사기 소명해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,상금 선물해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,사과 선물해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,소금 선물해줘,teacher_generator,0,review,
train,communication_control,ㅅㄱㅅㅁㅎㅈ,소금 사면 해줘,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,소리를 낮추자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,소리를 늦춰줘,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,소리를 늦추자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,소리를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,서로를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,서류를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,사례를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,사료를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,수리를 늦춰줘,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,수리를 늦추자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,수리를 낮추자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,신뢰를 낮추자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,신뢰를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,심리를 낮추자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㄴㅊㅈ,심리를 놓치지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㅋㅇㅈ,소리를 키우자,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㅋㅇㅈ,소리를 키우지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㅋㅇㅈ,소리를 키우죠,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㅋㅇㅈ,소리를 켜야지,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㅋㅇㅈ,소리를 켜야죠,teacher_generator,0,review,
train,device_control,ㅅㄹㄹㅋㅇㅈ,소리를 켜요 좀,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,서류 좀 적어줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,서류 좀 접어줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,수량 좀 적어줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,수량 좀 잡아줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,시력 좀 재어줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,세로 좀 재어줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,시료 좀 줘 이제,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,서류 좀 줘 이제,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,사료 좀 줘 이제,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,사례 좀 적어줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅈㅇㅈ,수리 좀 잡아줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,소리 좀 커야죠,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,소리 좀 켜야죠,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,소리 좀 커야지,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,실력 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,사랑 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,사람 좀 커야죠,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,사람 좀 커야지,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,세력 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,세로 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,세로 좀 커야죠,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,수량 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,수리 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,사료 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,서로 좀 키워줘,teacher_generator,0,review,
train,environment,ㅅㄹㅈㅋㅇㅈ,소리 좀 켜야지,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,삼분짜리 한 곡,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,삼분짜리 한 강,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,십분짜리 한 곡,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,십분짜리 한 강,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,사분짜리 한 곡,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,사분짜리 한 강,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,수분짜리 한 곡,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,수분짜리 한 강,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,삼백짜리 한 개,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,삼백짜리 한 권,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,삼백짜리 한 건,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,수백짜리 한 개,teacher_generator,0,review,
train,communication_control,ㅅㅂㅉㄹㅎㄱ,수백짜리 한 권,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,사실 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,사실만 찾자,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,소식만 찾자,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,소식 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,슬슬 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,슬슬 뭐 찾자,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,슬슬 맞춰줘,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,살살 맞춰줘,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,상상만 찾자,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,상상 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,선수 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,신상 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,시설 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,수술 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,사서 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅅㅁㅊㅈ,생선 뭐 찾죠,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,시원한 물 좀,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,식은 후 먹자,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,수업 후 먹자,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,수업 후 문자,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,사용 후 문자,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,사용 후 만져,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,사야 해? 먼저,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,"서운해, 맞지?",teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,"싫어해, 묻지",teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,"싫어해, 말 좀",teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,서울행 매진,teacher_generator,0,review,
train,food_drink,ㅅㅇㅎㅁㅈ,서울행 맞지?,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,사진 좀 보이죠,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,사진 좀 받아줘,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,사진 좀 붙여줘,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,사진 좀 봐야죠,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,사진 좀 봐야지,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,시장 좀 봐야죠,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,시장 좀 봐야지,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,수준 좀 봐야죠,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,수준 좀 봐야지,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,수정 좀 봐야죠,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,수정 좀 봐야지,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,소주 좀 부어줘,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,세제 좀 부어줘,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,사전 좀 보여줘,teacher_generator,0,review,
dev,social,ㅅㅈㅈㅂㅇㅈ,서점 좀 봐야죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,시작 전이죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,수정 중이죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사진 잘 있죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사장 좀 와줘,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,시장 좀 와줘,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사전 좀 읽죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사전 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,세제 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,소주 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,술잔 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,수저 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,시장 좀 열죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사진 잘 알죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사정 잘 알죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,사장 잘 알죠,teacher_generator,0,review,
train,basic_request,ㅅㅈㅈㅇㅈ,소재지 알죠,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㄲㅈ,상품권 좀 꼭 줘,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㄲㅈ,식품권 좀 꼭 줘,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㄲㅈ,상품권 좀 꺼줘,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㄲㅈ,소파가 좀 꺼져,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㄲㅈ,소포가 좀 꺼져,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㄲㅈ,수표권 좀 꼭 줘,teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"쇼핑 가자, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"쇼핑 가자, 크죠",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"소풍 가자, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"소풍 가자, 크죠",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"소포 가져, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"소포 가져, 커져",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"샴푸 가져, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"샴푸 가져, 커져",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"상품 가져, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"상품 가져, 커져",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"식품 가져, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"식품 가져, 커져",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"수표 가져, 켜줘",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,"수표 가져, 커져",teacher_generator,0,review,
train,environment,ㅅㅍㄱㅈㅋㅈ,심판 기준 커져,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그거 좀 있지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그거 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그거 좀 없지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그거 좀 없죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그거 좀 알지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그거 좀 알죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,아 그거 좀 있지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,아 그거 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,아 그거 좀 없지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,아 그거 좀 없죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,아 그거 좀 알지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,아 그거 좀 알죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,야 그거 좀 있지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,야 그거 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그건 좀 있지,teacher_generator,0,review,
train,basic_request,ㅇㄱㄱㅈㅇㅈ,어 그건 좀 있죠,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이건 내 의자,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이건 네 의자,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이거 내 의자,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이거 네 의자,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이건 내 옷장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이건 네 옷장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이거 내 옷장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이거 네 옷장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이건 내 입장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이건 네 입장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이거 내 입장,teacher_generator,0,review,
train,basic_request,ㅇㄱㄴㅇㅈ,이거 네 입장,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,이거라고요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,안 그러고요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,안 그러게요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,안 가려고요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,이걸로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,이거로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,이 길로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,여기로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,어 그러게요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,어 그러고요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,왜 그러게요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,왜 그러고요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,옆길로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,앞길로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,외길로 가요,teacher_generator,0,review,
dev,questions_answers,ㅇㄱㄹㄱㅇ,온 길로 가요,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,이거 뭐야,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,이건 뭐야,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,여기 뭐야,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,여긴 뭐야,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,이거 뭐임,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,이게 뭐임,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,이건 뭐임,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,여기 뭐임,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,여긴 뭐임,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,아 그만요,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,어 그만요,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,아 그만 와,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,어 그만 와,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,아 그 뭐야,teacher_generator,0,review,
train,questions_answers,ㅇㄱㅁㅇ,어 그 뭐야,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 좀 줘,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이걸 좀 줘,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이것 좀 줘,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,여기 좀 줘,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 직접,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이걸 직접,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 점점,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 진정,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 정정,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 조정,teacher_generator,0,review,
train,basic_request,ㅇㄱㅈㅈ,이거 제작,teacher_generator,0,review,
